"","Latitude","Longitude","Timestamp","Twitter Id","TWEET","favourite_cnt","is_retweeted","is_retweet","Hashtags","Polarity_val"
"2588",-999.99,-999.99,"Wed Nov 05 00:37:32 IST 2014","McCaffreyErika","RT @Macys: @CodySimpson We can't think of a better way to spend our Saturday. See you there!",0,FALSE,TRUE,"[]",0
"2589",-999.99,-999.99,"Wed Nov 05 00:37:22 IST 2014","McCaffreyErika","RT @Macys: @iambeckyg We can't wait! ?? #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2590",-999.99,-999.99,"Wed Nov 05 00:37:04 IST 2014","HilaryDuffCA","RT @HOLLYWIRE: .@Macys Thanksgiving Parade performers are here! @NickJonas @HilaryDuff @TheVampsBand & @Meghan_Trainor will be a part of it<c9>",0,FALSE,TRUE,"[]",0
"2591",-999.99,-999.99,"Wed Nov 05 00:37:02 IST 2014","Damanholiday","@FizzieSays at least it is only @Macys and not @amazon.",0,FALSE,FALSE,"[]",0
"2592",-999.99,-999.99,"Wed Nov 05 00:36:57 IST 2014","FizzieSays",".@RainerLerch @inconceivabIe @Macys By my calculations @FizzieSays twitter zipcode is #horsehair",3,FALSE,FALSE,"[#horsehair]",0
"2593",-999.99,-999.99,"Wed Nov 05 00:36:54 IST 2014","ABE90x","RT @FizzieSays: .@Macys I<d5>m so excited to not just float, but to be a float! I<d5>m going from Verb to Noun! #LetFizzieIn #MacysParade",0,FALSE,TRUE,"[#letfizziein, #macysparade]",0
"2594",-999.99,-999.99,"Wed Nov 05 00:36:38 IST 2014","McCaffreyErika","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2595",-999.99,-999.99,"Wed Nov 05 00:36:35 IST 2014","MKTO_is_my_drug","@WeAreMKTO @Macys Mm too bad I live seven hours away. Wanna come pick me up in a Cadillac like gentlemen bringing glamour back? ;)",1,FALSE,FALSE,"[]",0
"2596",-999.99,-999.99,"Wed Nov 05 00:36:14 IST 2014","Alexa_luongo","RT @FemaleSeacrest: #BucketListItem Go to New York for the @Macys Thanksgiving Day Parade",0,FALSE,TRUE,"[#bucketlistitem]",0
"2597",-999.99,-999.99,"Wed Nov 05 00:36:03 IST 2014","WhatsUpKatieee","RT @BeforeYouExit: We're playin the @Macys Thanksgiving Day Parade this year all thanks to you guys! Make sure ya tune in! #MacysParade htt<c9>",0,FALSE,TRUE,"[#macysparade]",0
"2598",-999.99,-999.99,"Wed Nov 05 00:35:56 IST 2014","MKTO_is_life","@WeAreMKTO @Macys OMG!!!!CONGRATS",0,FALSE,FALSE,"[]",0
"2599",-999.99,-999.99,"Wed Nov 05 00:35:47 IST 2014","MKTO_is_life","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2600",-999.99,-999.99,"Wed Nov 05 00:35:46 IST 2014","setkije24","RT @HOLLYWIRE: .@Macys Thanksgiving Parade performers are here! @NickJonas @HilaryDuff @TheVampsBand & @Meghan_Trainor will be a part of it<c9>",0,FALSE,TRUE,"[]",0
"2601",-999.99,-999.99,"Wed Nov 05 00:35:43 IST 2014","MKTO_is_life","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2602",-999.99,-999.99,"Wed Nov 05 00:35:37 IST 2014","nicholepeacex","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2603",-999.99,-999.99,"Wed Nov 05 00:35:36 IST 2014","NikkiRicciotti","@Macys @WeAreMKTO I see what you did there",0,FALSE,FALSE,"[]",0
"2604",-999.99,-999.99,"Wed Nov 05 00:35:28 IST 2014","HWhitaker2","@Macys @MacysDayParade1 LET @FizzieSays IN THE PARADE. I REFUSE TO VIEW THE PARADE WITH OUT HIM.",0,FALSE,FALSE,"[]",0
"2605",-999.99,-999.99,"Wed Nov 05 00:35:26 IST 2014","NikkiRicciotti","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2606",-999.99,-999.99,"Wed Nov 05 00:35:20 IST 2014","MattVaq","RT @HOLLYWIRE: .@Macys Thanksgiving Parade performers are here! @NickJonas @HilaryDuff @TheVampsBand & @Meghan_Trainor will be a part of it<c9>",0,FALSE,TRUE,"[]",0
"2607",-999.99,-999.99,"Wed Nov 05 00:35:16 IST 2014","r5can_u_not","@kyra__r5 @Macys @WeAreMKTO MY LOVES IM NOT OKAY",1,FALSE,FALSE,"[]",0
"2608",-999.99,-999.99,"Wed Nov 05 00:35:13 IST 2014","simplymeggs_","@Macys @WeAreMKTO STILL FREAKING OUT",0,FALSE,FALSE,"[]",0
"2609",-999.99,-999.99,"Wed Nov 05 00:35:12 IST 2014","katherynpearlma","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2610",-999.99,-999.99,"Wed Nov 05 00:35:12 IST 2014","RainerLerch","@FizzieSays @inconceivabIe @Macys I don't know count by ten divide by six",0,FALSE,FALSE,"[]",0
"2611",-999.99,-999.99,"Wed Nov 05 00:35:10 IST 2014","samschwartzzz","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2612",-999.99,-999.99,"Wed Nov 05 00:35:01 IST 2014","Jonas__Nick","RT @HOLLYWIRE: .@Macys Thanksgiving Parade performers are here! @NickJonas @HilaryDuff @TheVampsBand & @Meghan_Trainor will be a part of it<c9>",0,FALSE,TRUE,"[]",0
"2613",-999.99,-999.99,"Wed Nov 05 00:35:00 IST 2014","kyra__r5","@Macys @r5can_u_not @WeAreMKTO facepalm",1,FALSE,FALSE,"[]",0
"2614",-999.99,-999.99,"Wed Nov 05 00:34:58 IST 2014","simplymeggs_","@Macys @WeAreMKTO CANT WAIT",0,FALSE,FALSE,"[]",0
"2615",-999.99,-999.99,"Wed Nov 05 00:34:54 IST 2014","MKTO_is_my_drug","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2616",-999.99,-999.99,"Wed Nov 05 00:34:54 IST 2014","vichad12","@cynhad2 @Greeneyedqtpie @WeAreMKTO @FollowOller @Macys I'm joining in on this if you didn't think so....",2,FALSE,FALSE,"[]",0
"2617",-999.99,-999.99,"Wed Nov 05 00:34:52 IST 2014","simplymeggs_","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2618",-999.99,-999.99,"Wed Nov 05 00:34:51 IST 2014","_SandraPaulina_","@Macys @WeAreMKTO aww wish I coul be there ??",0,FALSE,FALSE,"[]",0
"2619",-999.99,-999.99,"Wed Nov 05 00:34:50 IST 2014","MKTO_is_my_drug","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2620",-999.99,-999.99,"Wed Nov 05 00:34:47 IST 2014","HilaryNews","RT @HOLLYWIRE: .@Macys Thanksgiving Parade performers are here! @NickJonas @HilaryDuff @TheVampsBand & @Meghan_Trainor will be a part of it<c9>",0,FALSE,TRUE,"[]",0
"2621",-999.99,-999.99,"Wed Nov 05 00:34:45 IST 2014","ToddWeiss","RT @VodkkaJane: I think I'm the only person I know that gets all school girl excited for #MacysParade @Macys #ThanksgivingDayParade http://<c9>",0,FALSE,TRUE,"[#thanksgivingdayparade, #macysparade]",0
"2622",-999.99,-999.99,"Wed Nov 05 00:34:37 IST 2014","_SandraPaulina_","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2623",-999.99,-999.99,"Wed Nov 05 00:34:33 IST 2014","BethStewart48","RT @ptxnewsandstuff: .@PTXofficial will be performing @Macys Thanksgiving Parade on the 27th of Nov which airs live on @nbc ? #MacysParade <c9>",0,FALSE,TRUE,"[#macysparade]",0
"2624",-999.99,-999.99,"Wed Nov 05 00:34:26 IST 2014","RainerLerch","RT @FizzieSays: .@inconceivabIe @Macys Maybe @Macys got my address wrong? Or zipcode? Does twitter have zipcodes?",0,FALSE,TRUE,"[]",0
"2625",-999.99,-999.99,"Wed Nov 05 00:34:10 IST 2014","uhhhlyssaaa","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2626",-999.99,-999.99,"Wed Nov 05 00:34:07 IST 2014","FizzieSays",".@inconceivabIe @Macys Maybe @Macys got my address wrong? Or zipcode? Does twitter have zipcodes?",5,FALSE,FALSE,"[]",0
"2627",-999.99,-999.99,"Wed Nov 05 00:34:02 IST 2014","5secondsofToriL","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2628",-999.99,-999.99,"Wed Nov 05 00:33:57 IST 2014","amandahimer","RT @MightyMegann: @amandahimer @WeAreMKTO @Macys I want to!",0,FALSE,TRUE,"[]",0
"2629",-999.99,-999.99,"Wed Nov 05 00:33:53 IST 2014","NorteSur7","RT @Natures_Issue: Shame on you @Macys! So disappointed u kept @SeaWorld<d5>s float in #macysparade. #blackfish #boycottseaworld l<c9>",0,FALSE,TRUE,"[#boycottseaworld, #blackfish, #macysparade.]",0
"2630",-999.99,-999.99,"Wed Nov 05 00:33:43 IST 2014","gabriellag1205","@WeAreMKTO @Macys if I get there early do you think I can get selfies with you guys? ?",1,FALSE,FALSE,"[]",0
"2631",-999.99,-999.99,"Wed Nov 05 00:33:30 IST 2014","r5can_u_not","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2632",-999.99,-999.99,"Wed Nov 05 00:33:27 IST 2014","r5can_u_not","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2633",-999.99,-999.99,"Wed Nov 05 00:33:23 IST 2014","Monica_luvsYOU","@Macys @WeAreMKTO I'm down to spend any holiday with you guys! ?",0,FALSE,FALSE,"[]",0
"2634",-999.99,-999.99,"Wed Nov 05 00:33:21 IST 2014","Dberdysz","<d2>@Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade<d3> @lindseyberdysz",1,FALSE,FALSE,"[#macysparade<d3>]",0
"2635",-999.99,-999.99,"Wed Nov 05 00:33:11 IST 2014","_ac314","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2636",-999.99,-999.99,"Wed Nov 05 00:33:09 IST 2014","Rawrritslexi","RT @BeforeYouExit: We're playin the @Macys Thanksgiving Day Parade this year all thanks to you guys! Make sure ya tune in! #MacysParade htt<c9>",0,FALSE,TRUE,"[#macysparade]",0
"2637",-999.99,-999.99,"Wed Nov 05 00:33:09 IST 2014","HDwrapwithlove","Been waiting for @HilaryDuff to do @Macys thanksgiving parade since 2003!!",0,FALSE,FALSE,"[]",0
"2638",-999.99,-999.99,"Wed Nov 05 00:33:08 IST 2014","ClassicZuriel","@Macys @WeAreMKTO WAIT I WORK AT MACYS CAN I GET FREE TICKETS PLS. ALSO ADD THEM TO THE YOUNG MENS VIDEOS THANKS",0,FALSE,FALSE,"[]",0
"2639",-999.99,-999.99,"Wed Nov 05 00:33:06 IST 2014","SkyeMKTO","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2640",-999.99,-999.99,"Wed Nov 05 00:33:04 IST 2014","Kaitlyn3145","@Macys @WeAreMKTO it's gonna be such an ""American Dream"" ??",0,FALSE,FALSE,"[]",0
"2641",-999.99,-999.99,"Wed Nov 05 00:33:02 IST 2014","Padraigsm","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2642",-999.99,-999.99,"Wed Nov 05 00:33:00 IST 2014","mktoslovato","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2643",-999.99,-999.99,"Wed Nov 05 00:32:57 IST 2014","x3pinkyx3","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2644",-999.99,-999.99,"Wed Nov 05 00:32:53 IST 2014","MacyBroderick","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2645",-999.99,-999.99,"Wed Nov 05 00:32:53 IST 2014","RingRingPotato","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2646",-999.99,-999.99,"Wed Nov 05 00:32:49 IST 2014","katiboo24","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2647",-999.99,-999.99,"Wed Nov 05 00:32:47 IST 2014","TAYLORxMICHELLE","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2648",-999.99,-999.99,"Wed Nov 05 00:32:47 IST 2014","gavssg","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2649",-999.99,-999.99,"Wed Nov 05 00:32:47 IST 2014","MightyMegann","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2650",-999.99,-999.99,"Wed Nov 05 00:32:47 IST 2014","dweidnerrr","@WeAreMKTO @Macys AHH OMFG YES YES YASSSSS",0,FALSE,FALSE,"[]",0
"2651",-999.99,-999.99,"Wed Nov 05 00:32:44 IST 2014","Kaitlyn3145","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2652",-999.99,-999.99,"Wed Nov 05 00:32:40 IST 2014","Loveee09","@Macys @WeAreMKTO please pick me up! ??",0,FALSE,FALSE,"[]",0
"2653",-999.99,-999.99,"Wed Nov 05 00:32:39 IST 2014","Rawrritslexi","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2654",-999.99,-999.99,"Wed Nov 05 00:32:39 IST 2014","meganluvsdemi","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2655",-999.99,-999.99,"Wed Nov 05 00:32:38 IST 2014","malcolmstitties","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2656",-999.99,-999.99,"Wed Nov 05 00:32:38 IST 2014","dweidnerrr","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2657",-999.99,-999.99,"Wed Nov 05 00:32:35 IST 2014","illegalholland","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2658",-999.99,-999.99,"Wed Nov 05 00:32:35 IST 2014","Remy8X","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2659",-999.99,-999.99,"Wed Nov 05 00:32:30 IST 2014","CiarraDesiree","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2660",-999.99,-999.99,"Wed Nov 05 00:32:30 IST 2014","tahsinbegum","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2661",-999.99,-999.99,"Wed Nov 05 00:32:28 IST 2014","BigTime1DFangrl","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2662",-999.99,-999.99,"Wed Nov 05 00:32:22 IST 2014","RoseNavarro","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2663",-999.99,-999.99,"Wed Nov 05 00:32:21 IST 2014","WeAreMKTO","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2664",-999.99,-999.99,"Wed Nov 05 00:32:20 IST 2014","RoseNavarro","RT @Macys: @WeAreMKTO We can't wait either <d1> it should be a ""Classic"" performance! #MacysParade",0,FALSE,TRUE,"[#macysparade]",0
"2665",-999.99,-999.99,"Wed Nov 05 00:32:17 IST 2014","LarissaDADR","RT @CodySimpson: NYC! Get down this Sat 2pm/Nov 8th @RooseveltField @Macys @raggedmag for a personal acoustic performance from myself. http<c9>",0,FALSE,TRUE,"[]",0
"2666",-999.99,-999.99,"Wed Nov 05 00:31:59 IST 2014","HiIaryDuff","RT @HOLLYWIRE: .@Macys Thanksgiving Parade performers are here! @NickJonas @HilaryDuff @TheVampsBand & @Meghan_Trainor will be a part of it<c9>",0,FALSE,TRUE,"[]",0
"2667",-999.99,-999.99,"Wed Nov 05 00:31:21 IST 2014","HOLLYWIRE",".@Macys Thanksgiving Parade performers are here! @NickJonas @HilaryDuff @TheVampsBand & @Meghan_Trainor will be a part of it! Woo!",36,FALSE,FALSE,"[]",0
"2668",-999.99,-999.99,"Wed Nov 05 00:31:19 IST 2014","SamiKurchena","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2669",-999.99,-999.99,"Wed Nov 05 00:31:17 IST 2014","nancy_Lo27","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2670",-999.99,-999.99,"Wed Nov 05 00:31:12 IST 2014","Its_Juniooor","RT @iambeckyg: So happy to announce that I will be performing at this years @Macys Thanksgiving Day Parade!!! tcOaDk7HOe",0,FALSE,TRUE,"[]",0
"2671",-999.99,-999.99,"Wed Nov 05 00:31:02 IST 2014","lazzareschin","<d2>@TheVampsband: So excited to be a part of the @Macys Thanksgiving Day parade! Incredible! Ea3IxdSbIb<d3> yass?",0,FALSE,FALSE,"[]",0
"2672",-999.99,-999.99,"Wed Nov 05 00:30:59 IST 2014","cutegirl0504","@CodySimpson @RooseveltField @Macys @raggedmag I wanna go soooo bad!",0,FALSE,FALSE,"[]",0
"2673",-999.99,-999.99,"Wed Nov 05 00:30:34 IST 2014","TAYLORxMICHELLE","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2674",-999.99,-999.99,"Wed Nov 05 00:30:03 IST 2014","ParamountPR","Macy<d5>s makes business history by being the first store to open it<d5>s doors on Thanksgiving day. @Macys @USATODAY pKgEUiT2CP",0,FALSE,FALSE,"[]",0
"2675",-999.99,-999.99,"Wed Nov 05 00:29:55 IST 2014","yoursalelisting","Up to 50% OFF @ExpressLife! Up to 70% OFF + extra 25% & 15% OFF + so much more @Macys! #sale #retail #fall #fashion UtEWzFSTAl",0,FALSE,FALSE,"[#sale, #retail, #fashion, #fall]",0
"2676",-999.99,-999.99,"Wed Nov 05 00:29:19 IST 2014","PaxtynLeigh","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2677",-999.99,-999.99,"Wed Nov 05 00:29:09 IST 2014","Sydneyy57","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2678",-999.99,-999.99,"Wed Nov 05 00:28:40 IST 2014","Burcubulgur06","RT @CodySimpson: NYC! Get down this Sat 2pm/Nov 8th @RooseveltField @Macys @raggedmag for a personal acoustic performance from myself. http<c9>",0,FALSE,TRUE,"[]",0
"2679",-999.99,-999.99,"Wed Nov 05 00:28:35 IST 2014","SammmyJay3","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2680",-999.99,-999.99,"Wed Nov 05 00:26:58 IST 2014","cynthia_annn","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2681",-999.99,-999.99,"Wed Nov 05 00:26:50 IST 2014","karenvera9727","RT @CodySimpson: NYC! Get down this Sat 2pm/Nov 8th @RooseveltField @Macys @raggedmag for a personal acoustic performance from myself. http<c9>",0,FALSE,TRUE,"[]",0
"2682",-999.99,-999.99,"Wed Nov 05 00:26:22 IST 2014","AsmallFanGirl","RT @CodySimpson: NYC! Get down this Sat 2pm/Nov 8th @RooseveltField @Macys @raggedmag for a personal acoustic performance from myself. http<c9>",0,FALSE,TRUE,"[]",0
"2683",-999.99,-999.99,"Wed Nov 05 00:25:52 IST 2014","NoelleMash","Can't believe I'm actually gonna be there this year! ??? @Macys MhQpiuFcHs",0,FALSE,FALSE,"[]",0
"2684",-999.99,-999.99,"Wed Nov 05 00:25:49 IST 2014","letsdjmalik","RT @CodySimpson: NYC! Get down this Sat 2pm/Nov 8th @RooseveltField @Macys @raggedmag for a personal acoustic performance from myself. http<c9>",0,FALSE,TRUE,"[]",0
"2685",-999.99,-999.99,"Wed Nov 05 00:25:35 IST 2014","izzy98hh","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2686",-999.99,-999.99,"Wed Nov 05 00:25:03 IST 2014","itskortnei","<d2>@WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys<d3> ????",1,FALSE,FALSE,"[#macysparade]",0
"2687",-999.99,-999.99,"Wed Nov 05 00:24:47 IST 2014","MBEmmaGirl","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2688",-999.99,-999.99,"Wed Nov 05 00:23:47 IST 2014","Kortski","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2689",-999.99,-999.99,"Wed Nov 05 00:22:59 IST 2014","Dominique0318","RT @CodySimpson: NYC! Get down this Sat 2pm/Nov 8th @RooseveltField @Macys @raggedmag for a personal acoustic performance from myself. http<c9>",0,FALSE,TRUE,"[]",0
"2690",-999.99,-999.99,"Wed Nov 05 00:22:59 IST 2014","FxckJaylyn","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2691",-999.99,-999.99,"Wed Nov 05 00:22:53 IST 2014","shanna__C","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2692",-999.99,-999.99,"Wed Nov 05 00:22:03 IST 2014","sdkaimee","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2693",-999.99,-999.99,"Wed Nov 05 00:21:28 IST 2014","aimeeleigh06","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2694",-999.99,-999.99,"Wed Nov 05 00:21:26 IST 2014","CadyDoe","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2695",-999.99,-999.99,"Wed Nov 05 00:21:12 IST 2014","christine","Thrilled! -> @Airbnb @united @Macys +100s of F1000 use @movableink for real-time/real-place marketing #icapsummit vxOoOGHAe1",4,FALSE,FALSE,"[#icapsummit]",0
"2696",-999.99,-999.99,"Wed Nov 05 00:21:07 IST 2014","T_F47","RT @TTTEWikia: Here's an illustrated look at the Thomas balloon that will be in @Macys Thanksgiving Day Parade! q2K0C9qZ6N",0,FALSE,TRUE,"[]",0
"2697",-999.99,-999.99,"Wed Nov 05 00:20:52 IST 2014","elsa_rodriguez7","RT @CodySimpson: NYC! Get down this Sat 2pm/Nov 8th @RooseveltField @Macys @raggedmag for a personal acoustic performance from myself. http<c9>",0,FALSE,TRUE,"[]",0
"2698",-999.99,-999.99,"Wed Nov 05 00:20:49 IST 2014","_LoveYouAll_","RT @TheVampsband: So excited to be a part of the @Macys Thanksgiving Day parade! Incredible! fb2veHFDOc",0,FALSE,TRUE,"[]",0
"2699",-999.99,-999.99,"Wed Nov 05 00:20:40 IST 2014","FrenchMKTOArmy","@WeAreMKTO @Macys So I'll watch you on TV, because I spend my thanksgiving in Tampa !",0,FALSE,FALSE,"[]",0
"2700",-999.99,-999.99,"Wed Nov 05 00:20:07 IST 2014","inconceivabIe","A parade without the beloved Fizzco mascot? Unacceptable @macys @FizzieSays #letfizziein",1,FALSE,FALSE,"[#letfizziein]",0
"2701",-999.99,-999.99,"Wed Nov 05 00:19:52 IST 2014","huyeniele","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2702",-999.99,-999.99,"Wed Nov 05 00:19:47 IST 2014","cynhad2","@Greeneyedqtpie @WeAreMKTO @FollowOller @Macys AHH YES! Siked!! If anything we will be supporting them through the tv !",1,FALSE,FALSE,"[]",0
"2703",-999.99,-999.99,"Wed Nov 05 00:19:37 IST 2014","BYEbritney","@Macys and one mor question do you know what exact street is before you exit going to perform on?",0,FALSE,FALSE,"[]",0
"2704",-999.99,-999.99,"Wed Nov 05 00:19:19 IST 2014","MisfitDreamer7","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"2705",-999.99,-999.99,"Wed Nov 05 00:19:15 IST 2014","nisNAP","RT @CodySimpson: NYC! Get down this Sat 2pm/Nov 8th @RooseveltField @Macys @raggedmag for a personal acoustic performance from myself. http<c9>",0,FALSE,TRUE,"[]",0
